model_id,policy_id,n_calls,mean_projected_fidelity,std_projected_fidelity,mean_raw_fidelity,mean_top3_overlap,mean_allocation_l1,mean_projection_l1,collapse_rate,json_valid_rate,parse_fail_rate,repair_rate,mean_missing_assets,mean_hallucinated_assets,median_latency_sec,mean_latency_sec
qwen3.5:4b,P1,18,0.4444444444444444,0.5113099925649136,0.4444444444444444,0.6296296296296297,1.0544536899820989,1.947708969416133e-16,0.05555555555555555,1.0,0.0,0.0,0.05555555555555555,0.0,18.091352436924353,17.889037946601295
qwen3.5:4b,P2,18,0.0,0.0,0.0,0.6481481481481481,1.123951835301481,3.779769707100576e-16,0.0,1.0,0.0,0.0,0.0,0.0,14.688155021052808,14.83002132398542
qwen3.5:4b,P3,18,0.05555555555555555,0.23570226039551584,0.05555555555555555,0.5925925925925926,1.1285893172371284,2.258995459827575e-16,0.0,1.0,0.0,0.0,0.0,0.0,14.895359416492283,16.84590466439517
qwen3.5:4b,P4,18,1.0,0.0,1.0,1.0,0.0,3.05311331771918e-16,1.0,1.0,0.0,0.0,0.0,0.0,17.593984228908084,16.796185527772952
qwen3.5:4b,P5,18,0.05555555555555555,0.23570226039551584,0.05555555555555555,0.31481481481481477,1.046157033089985,1.0119220276531333e-16,0.0,1.0,0.0,0.0,0.2777777777777778,0.0,14.584241958567873,14.390266312363869
qwen3.5:4b,P6,18,0.1111111111111111,0.32338083338177726,0.1111111111111111,0.2037037037037037,0.9559597134882605,1.3328458707088376e-16,0.0,1.0,0.0,0.0,1.2222222222222223,0.0,14.469199228915386,14.34800337033812
